sample_order,section,obs_name,section_n_total,section_n_sampled,sampling_seed
8158,Mouse_Thymus4,27_33,4228,2372,0
8159,Mouse_Thymus4,27_34,4228,2372,0
8160,Mouse_Thymus4,27_35,4228,2372,0
8161,Mouse_Thymus4,27_37,4228,2372,0
8162,Mouse_Thymus4,27_39,4228,2372,0
8163,Mouse_Thymus4,27_40,4228,2372,0
8164,Mouse_Thymus4,27_41,4228,2372,0
8165,Mouse_Thymus4,27_42,4228,2372,0
8166,Mouse_Thymus4,27_43,4228,2372,0
8167,Mouse_Thymus4,27_45,4228,2372,0
8168,Mouse_Thymus4,27_48,4228,2372,0
8169,Mouse_Thymus4,27_51,4228,2372,0
8170,Mouse_Thymus4,27_52,4228,2372,0
8171,Mouse_Thymus4,27_53,4228,2372,0
8172,Mouse_Thymus4,27_54,4228,2372,0
8173,Mouse_Thymus4,27_55,4228,2372,0
8174,Mouse_Thymus4,27_56,4228,2372,0
8175,Mouse_Thymus4,27_62,4228,2372,0
8176,Mouse_Thymus4,27_64,4228,2372,0
8177,Mouse_Thymus4,27_65,4228,2372,0
8178,Mouse_Thymus4,27_68,4228,2372,0
8179,Mouse_Thymus4,27_71,4228,2372,0
8180,Mouse_Thymus4,27_72,4228,2372,0
8181,Mouse_Thymus4,27_73,4228,2372,0
8182,Mouse_Thymus4,27_76,4228,2372,0
8183,Mouse_Thymus4,27_78,4228,2372,0
8184,Mouse_Thymus4,27_80,4228,2372,0
8185,Mouse_Thymus4,27_81,4228,2372,0
8186,Mouse_Thymus4,27_84,4228,2372,0
8187,Mouse_Thymus4,27_85,4228,2372,0
8188,Mouse_Thymus4,27_86,4228,2372,0
8189,Mouse_Thymus4,27_87,4228,2372,0
8190,Mouse_Thymus4,27_88,4228,2372,0
8191,Mouse_Thymus4,27_90,4228,2372,0
8192,Mouse_Thymus4,27_91,4228,2372,0
8193,Mouse_Thymus4,27_93,4228,2372,0
8194,Mouse_Thymus4,28_19,4228,2372,0
8195,Mouse_Thymus4,28_27,4228,2372,0
8196,Mouse_Thymus4,28_29,4228,2372,0
8197,Mouse_Thymus4,28_31,4228,2372,0
8198,Mouse_Thymus4,28_32,4228,2372,0
8199,Mouse_Thymus4,28_33,4228,2372,0
8200,Mouse_Thymus4,28_34,4228,2372,0
8201,Mouse_Thymus4,28_35,4228,2372,0
8202,Mouse_Thymus4,28_36,4228,2372,0
8203,Mouse_Thymus4,28_38,4228,2372,0
8204,Mouse_Thymus4,28_40,4228,2372,0
8205,Mouse_Thymus4,28_42,4228,2372,0
8206,Mouse_Thymus4,28_43,4228,2372,0
8207,Mouse_Thymus4,28_44,4228,2372,0
8208,Mouse_Thymus4,28_47,4228,2372,0
8209,Mouse_Thymus4,28_49,4228,2372,0
8210,Mouse_Thymus4,28_50,4228,2372,0
8211,Mouse_Thymus4,28_51,4228,2372,0
8212,Mouse_Thymus4,28_53,4228,2372,0
8213,Mouse_Thymus4,28_54,4228,2372,0
8214,Mouse_Thymus4,28_60,4228,2372,0
8215,Mouse_Thymus4,28_61,4228,2372,0
8216,Mouse_Thymus4,28_64,4228,2372,0
8217,Mouse_Thymus4,28_65,4228,2372,0
8218,Mouse_Thymus4,28_67,4228,2372,0
8219,Mouse_Thymus4,28_68,4228,2372,0
8220,Mouse_Thymus4,28_69,4228,2372,0
8221,Mouse_Thymus4,28_71,4228,2372,0
8222,Mouse_Thymus4,28_72,4228,2372,0
8223,Mouse_Thymus4,28_75,4228,2372,0
8224,Mouse_Thymus4,28_79,4228,2372,0
8225,Mouse_Thymus4,28_80,4228,2372,0
8226,Mouse_Thymus4,28_81,4228,2372,0
8227,Mouse_Thymus4,28_84,4228,2372,0
8228,Mouse_Thymus4,28_85,4228,2372,0
8229,Mouse_Thymus4,28_86,4228,2372,0
8230,Mouse_Thymus4,28_87,4228,2372,0
8231,Mouse_Thymus4,28_88,4228,2372,0
8232,Mouse_Thymus4,28_89,4228,2372,0
8233,Mouse_Thymus4,28_90,4228,2372,0
8234,Mouse_Thymus4,28_91,4228,2372,0
8235,Mouse_Thymus4,28_92,4228,2372,0
8236,Mouse_Thymus4,28_93,4228,2372,0
8237,Mouse_Thymus4,29_18,4228,2372,0
8238,Mouse_Thymus4,29_22,4228,2372,0
8239,Mouse_Thymus4,29_25,4228,2372,0
8240,Mouse_Thymus4,29_26,4228,2372,0
8241,Mouse_Thymus4,29_27,4228,2372,0
8242,Mouse_Thymus4,29_28,4228,2372,0
8243,Mouse_Thymus4,29_29,4228,2372,0
8244,Mouse_Thymus4,29_30,4228,2372,0
8245,Mouse_Thymus4,29_33,4228,2372,0
8246,Mouse_Thymus4,29_34,4228,2372,0
8247,Mouse_Thymus4,29_36,4228,2372,0
8248,Mouse_Thymus4,29_37,4228,2372,0
8249,Mouse_Thymus4,29_39,4228,2372,0
8250,Mouse_Thymus4,29_41,4228,2372,0
8251,Mouse_Thymus4,29_42,4228,2372,0
8252,Mouse_Thymus4,29_44,4228,2372,0
8253,Mouse_Thymus4,29_46,4228,2372,0
8254,Mouse_Thymus4,29_49,4228,2372,0
8255,Mouse_Thymus4,29_52,4228,2372,0
8256,Mouse_Thymus4,29_53,4228,2372,0
8257,Mouse_Thymus4,29_54,4228,2372,0
8258,Mouse_Thymus4,29_55,4228,2372,0
8259,Mouse_Thymus4,29_59,4228,2372,0
8260,Mouse_Thymus4,29_60,4228,2372,0
8261,Mouse_Thymus4,29_61,4228,2372,0
8262,Mouse_Thymus4,29_62,4228,2372,0
8263,Mouse_Thymus4,29_63,4228,2372,0
8264,Mouse_Thymus4,29_65,4228,2372,0
8265,Mouse_Thymus4,29_67,4228,2372,0
8266,Mouse_Thymus4,29_68,4228,2372,0
8267,Mouse_Thymus4,29_69,4228,2372,0
8268,Mouse_Thymus4,29_72,4228,2372,0
8269,Mouse_Thymus4,29_74,4228,2372,0
8270,Mouse_Thymus4,29_78,4228,2372,0
8271,Mouse_Thymus4,29_80,4228,2372,0
8272,Mouse_Thymus4,29_81,4228,2372,0
8273,Mouse_Thymus4,29_82,4228,2372,0
8274,Mouse_Thymus4,29_83,4228,2372,0
8275,Mouse_Thymus4,29_87,4228,2372,0
8276,Mouse_Thymus4,29_89,4228,2372,0
8277,Mouse_Thymus4,29_90,4228,2372,0
8278,Mouse_Thymus4,29_91,4228,2372,0
8279,Mouse_Thymus4,29_93,4228,2372,0
8280,Mouse_Thymus4,2_50,4228,2372,0
8281,Mouse_Thymus4,2_54,4228,2372,0
8282,Mouse_Thymus4,2_56,4228,2372,0
8283,Mouse_Thymus4,30_19,4228,2372,0
8284,Mouse_Thymus4,30_20,4228,2372,0
8285,Mouse_Thymus4,30_22,4228,2372,0
8286,Mouse_Thymus4,30_24,4228,2372,0
8287,Mouse_Thymus4,30_29,4228,2372,0
8288,Mouse_Thymus4,30_32,4228,2372,0
8289,Mouse_Thymus4,30_33,4228,2372,0
8290,Mouse_Thymus4,30_35,4228,2372,0
8291,Mouse_Thymus4,30_36,4228,2372,0
8292,Mouse_Thymus4,30_37,4228,2372,0
8293,Mouse_Thymus4,30_39,4228,2372,0
8294,Mouse_Thymus4,30_40,4228,2372,0
8295,Mouse_Thymus4,30_42,4228,2372,0
8296,Mouse_Thymus4,30_43,4228,2372,0
8297,Mouse_Thymus4,30_45,4228,2372,0
8298,Mouse_Thymus4,30_46,4228,2372,0
8299,Mouse_Thymus4,30_48,4228,2372,0
8300,Mouse_Thymus4,30_49,4228,2372,0
8301,Mouse_Thymus4,30_50,4228,2372,0
8302,Mouse_Thymus4,30_51,4228,2372,0
8303,Mouse_Thymus4,30_59,4228,2372,0
8304,Mouse_Thymus4,30_60,4228,2372,0
8305,Mouse_Thymus4,30_61,4228,2372,0
8306,Mouse_Thymus4,30_64,4228,2372,0
8307,Mouse_Thymus4,30_65,4228,2372,0
8308,Mouse_Thymus4,30_66,4228,2372,0
8309,Mouse_Thymus4,30_67,4228,2372,0
8310,Mouse_Thymus4,30_68,4228,2372,0
8311,Mouse_Thymus4,30_71,4228,2372,0
8312,Mouse_Thymus4,30_73,4228,2372,0
8313,Mouse_Thymus4,30_74,4228,2372,0
8314,Mouse_Thymus4,30_75,4228,2372,0
8315,Mouse_Thymus4,30_76,4228,2372,0
8316,Mouse_Thymus4,30_77,4228,2372,0
8317,Mouse_Thymus4,30_79,4228,2372,0
8318,Mouse_Thymus4,30_80,4228,2372,0
8319,Mouse_Thymus4,30_83,4228,2372,0
8320,Mouse_Thymus4,30_86,4228,2372,0
8321,Mouse_Thymus4,30_88,4228,2372,0
8322,Mouse_Thymus4,30_89,4228,2372,0
8323,Mouse_Thymus4,30_90,4228,2372,0
8324,Mouse_Thymus4,30_92,4228,2372,0
8325,Mouse_Thymus4,30_93,4228,2372,0
8326,Mouse_Thymus4,30_94,4228,2372,0
8327,Mouse_Thymus4,30_95,4228,2372,0
8328,Mouse_Thymus4,31_17,4228,2372,0
8329,Mouse_Thymus4,31_19,4228,2372,0
8330,Mouse_Thymus4,31_20,4228,2372,0
8331,Mouse_Thymus4,31_21,4228,2372,0
8332,Mouse_Thymus4,31_22,4228,2372,0
8333,Mouse_Thymus4,31_23,4228,2372,0
8334,Mouse_Thymus4,31_24,4228,2372,0
8335,Mouse_Thymus4,31_25,4228,2372,0
8336,Mouse_Thymus4,31_27,4228,2372,0
8337,Mouse_Thymus4,31_28,4228,2372,0
8338,Mouse_Thymus4,31_30,4228,2372,0
8339,Mouse_Thymus4,31_32,4228,2372,0
8340,Mouse_Thymus4,31_33,4228,2372,0
8341,Mouse_Thymus4,31_36,4228,2372,0
8342,Mouse_Thymus4,31_37,4228,2372,0
8343,Mouse_Thymus4,31_38,4228,2372,0
8344,Mouse_Thymus4,31_40,4228,2372,0
8345,Mouse_Thymus4,31_48,4228,2372,0
8346,Mouse_Thymus4,31_53,4228,2372,0
8347,Mouse_Thymus4,31_54,4228,2372,0
8348,Mouse_Thymus4,31_58,4228,2372,0
8349,Mouse_Thymus4,31_59,4228,2372,0
8350,Mouse_Thymus4,31_61,4228,2372,0
8351,Mouse_Thymus4,31_62,4228,2372,0
8352,Mouse_Thymus4,31_63,4228,2372,0
8353,Mouse_Thymus4,31_66,4228,2372,0
8354,Mouse_Thymus4,31_67,4228,2372,0
8355,Mouse_Thymus4,31_68,4228,2372,0
8356,Mouse_Thymus4,31_69,4228,2372,0
8357,Mouse_Thymus4,31_70,4228,2372,0
8358,Mouse_Thymus4,31_71,4228,2372,0
8359,Mouse_Thymus4,31_72,4228,2372,0
8360,Mouse_Thymus4,31_75,4228,2372,0
8361,Mouse_Thymus4,31_76,4228,2372,0
8362,Mouse_Thymus4,31_78,4228,2372,0
8363,Mouse_Thymus4,31_79,4228,2372,0
8364,Mouse_Thymus4,31_82,4228,2372,0
8365,Mouse_Thymus4,31_83,4228,2372,0
8366,Mouse_Thymus4,31_86,4228,2372,0
8367,Mouse_Thymus4,31_88,4228,2372,0
8368,Mouse_Thymus4,31_89,4228,2372,0
8369,Mouse_Thymus4,31_90,4228,2372,0
8370,Mouse_Thymus4,31_91,4228,2372,0
8371,Mouse_Thymus4,31_92,4228,2372,0
8372,Mouse_Thymus4,31_93,4228,2372,0
8373,Mouse_Thymus4,31_94,4228,2372,0
8374,Mouse_Thymus4,31_96,4228,2372,0
8375,Mouse_Thymus4,32_19,4228,2372,0
8376,Mouse_Thymus4,32_20,4228,2372,0
8377,Mouse_Thymus4,32_22,4228,2372,0
8378,Mouse_Thymus4,32_24,4228,2372,0
8379,Mouse_Thymus4,32_26,4228,2372,0
8380,Mouse_Thymus4,32_27,4228,2372,0
8381,Mouse_Thymus4,32_29,4228,2372,0
8382,Mouse_Thymus4,32_31,4228,2372,0
8383,Mouse_Thymus4,32_32,4228,2372,0
8384,Mouse_Thymus4,32_33,4228,2372,0
8385,Mouse_Thymus4,32_36,4228,2372,0
8386,Mouse_Thymus4,32_37,4228,2372,0
8387,Mouse_Thymus4,32_38,4228,2372,0
8388,Mouse_Thymus4,32_39,4228,2372,0
8389,Mouse_Thymus4,32_41,4228,2372,0
8390,Mouse_Thymus4,32_43,4228,2372,0
8391,Mouse_Thymus4,32_44,4228,2372,0
8392,Mouse_Thymus4,32_47,4228,2372,0
8393,Mouse_Thymus4,32_48,4228,2372,0
8394,Mouse_Thymus4,32_49,4228,2372,0
8395,Mouse_Thymus4,32_50,4228,2372,0
8396,Mouse_Thymus4,32_53,4228,2372,0
8397,Mouse_Thymus4,32_54,4228,2372,0
8398,Mouse_Thymus4,32_55,4228,2372,0
8399,Mouse_Thymus4,32_56,4228,2372,0
8400,Mouse_Thymus4,32_57,4228,2372,0
8401,Mouse_Thymus4,32_58,4228,2372,0
8402,Mouse_Thymus4,32_63,4228,2372,0
8403,Mouse_Thymus4,32_64,4228,2372,0
8404,Mouse_Thymus4,32_68,4228,2372,0
8405,Mouse_Thymus4,32_69,4228,2372,0
8406,Mouse_Thymus4,32_70,4228,2372,0
8407,Mouse_Thymus4,32_71,4228,2372,0
8408,Mouse_Thymus4,32_74,4228,2372,0
8409,Mouse_Thymus4,32_76,4228,2372,0
8410,Mouse_Thymus4,32_78,4228,2372,0
8411,Mouse_Thymus4,32_80,4228,2372,0
8412,Mouse_Thymus4,32_87,4228,2372,0
8413,Mouse_Thymus4,32_88,4228,2372,0
8414,Mouse_Thymus4,32_90,4228,2372,0
8415,Mouse_Thymus4,32_92,4228,2372,0
8416,Mouse_Thymus4,32_95,4228,2372,0
8417,Mouse_Thymus4,32_97,4228,2372,0
8418,Mouse_Thymus4,33_16,4228,2372,0
8419,Mouse_Thymus4,33_17,4228,2372,0
8420,Mouse_Thymus4,33_19,4228,2372,0
8421,Mouse_Thymus4,33_20,4228,2372,0
8422,Mouse_Thymus4,33_21,4228,2372,0
8423,Mouse_Thymus4,33_22,4228,2372,0
8424,Mouse_Thymus4,33_26,4228,2372,0
8425,Mouse_Thymus4,33_28,4228,2372,0
8426,Mouse_Thymus4,33_29,4228,2372,0
8427,Mouse_Thymus4,33_31,4228,2372,0
8428,Mouse_Thymus4,33_32,4228,2372,0
8429,Mouse_Thymus4,33_33,4228,2372,0
8430,Mouse_Thymus4,33_34,4228,2372,0
8431,Mouse_Thymus4,33_35,4228,2372,0
8432,Mouse_Thymus4,33_36,4228,2372,0
8433,Mouse_Thymus4,33_40,4228,2372,0
8434,Mouse_Thymus4,33_41,4228,2372,0
8435,Mouse_Thymus4,33_47,4228,2372,0
8436,Mouse_Thymus4,33_49,4228,2372,0
8437,Mouse_Thymus4,33_50,4228,2372,0
8438,Mouse_Thymus4,33_53,4228,2372,0
8439,Mouse_Thymus4,33_55,4228,2372,0
8440,Mouse_Thymus4,33_56,4228,2372,0
8441,Mouse_Thymus4,33_57,4228,2372,0
8442,Mouse_Thymus4,33_58,4228,2372,0
8443,Mouse_Thymus4,33_59,4228,2372,0
8444,Mouse_Thymus4,33_60,4228,2372,0
8445,Mouse_Thymus4,33_62,4228,2372,0
8446,Mouse_Thymus4,33_63,4228,2372,0
8447,Mouse_Thymus4,33_64,4228,2372,0
8448,Mouse_Thymus4,33_69,4228,2372,0
8449,Mouse_Thymus4,33_70,4228,2372,0
8450,Mouse_Thymus4,33_71,4228,2372,0
8451,Mouse_Thymus4,33_72,4228,2372,0
8452,Mouse_Thymus4,33_73,4228,2372,0
8453,Mouse_Thymus4,33_75,4228,2372,0
8454,Mouse_Thymus4,33_76,4228,2372,0
8455,Mouse_Thymus4,33_78,4228,2372,0
8456,Mouse_Thymus4,33_79,4228,2372,0
8457,Mouse_Thymus4,33_80,4228,2372,0
8458,Mouse_Thymus4,33_82,4228,2372,0
8459,Mouse_Thymus4,33_83,4228,2372,0
8460,Mouse_Thymus4,33_88,4228,2372,0
8461,Mouse_Thymus4,33_91,4228,2372,0
8462,Mouse_Thymus4,33_92,4228,2372,0
8463,Mouse_Thymus4,33_93,4228,2372,0
8464,Mouse_Thymus4,33_94,4228,2372,0
8465,Mouse_Thymus4,33_96,4228,2372,0
8466,Mouse_Thymus4,34_15,4228,2372,0
8467,Mouse_Thymus4,34_16,4228,2372,0
8468,Mouse_Thymus4,34_17,4228,2372,0
8469,Mouse_Thymus4,34_19,4228,2372,0
8470,Mouse_Thymus4,34_24,4228,2372,0
8471,Mouse_Thymus4,34_30,4228,2372,0
8472,Mouse_Thymus4,34_31,4228,2372,0
8473,Mouse_Thymus4,34_33,4228,2372,0
8474,Mouse_Thymus4,34_37,4228,2372,0
8475,Mouse_Thymus4,34_38,4228,2372,0
8476,Mouse_Thymus4,34_39,4228,2372,0
8477,Mouse_Thymus4,34_40,4228,2372,0
8478,Mouse_Thymus4,34_41,4228,2372,0
8479,Mouse_Thymus4,34_42,4228,2372,0
8480,Mouse_Thymus4,34_45,4228,2372,0
8481,Mouse_Thymus4,34_47,4228,2372,0
8482,Mouse_Thymus4,34_48,4228,2372,0
8483,Mouse_Thymus4,34_49,4228,2372,0
8484,Mouse_Thymus4,34_52,4228,2372,0
8485,Mouse_Thymus4,34_58,4228,2372,0
8486,Mouse_Thymus4,34_59,4228,2372,0
8487,Mouse_Thymus4,34_63,4228,2372,0
8488,Mouse_Thymus4,34_64,4228,2372,0
8489,Mouse_Thymus4,34_67,4228,2372,0
8490,Mouse_Thymus4,34_69,4228,2372,0
8491,Mouse_Thymus4,34_73,4228,2372,0
8492,Mouse_Thymus4,34_74,4228,2372,0
8493,Mouse_Thymus4,34_76,4228,2372,0
8494,Mouse_Thymus4,34_79,4228,2372,0
8495,Mouse_Thymus4,34_81,4228,2372,0
8496,Mouse_Thymus4,34_83,4228,2372,0
8497,Mouse_Thymus4,34_85,4228,2372,0
8498,Mouse_Thymus4,34_86,4228,2372,0
8499,Mouse_Thymus4,34_90,4228,2372,0
8500,Mouse_Thymus4,34_91,4228,2372,0
8501,Mouse_Thymus4,34_92,4228,2372,0
8502,Mouse_Thymus4,34_93,4228,2372,0
8503,Mouse_Thymus4,34_95,4228,2372,0
8504,Mouse_Thymus4,35_13,4228,2372,0
8505,Mouse_Thymus4,35_14,4228,2372,0
8506,Mouse_Thymus4,35_15,4228,2372,0
8507,Mouse_Thymus4,35_17,4228,2372,0
8508,Mouse_Thymus4,35_20,4228,2372,0
8509,Mouse_Thymus4,35_21,4228,2372,0
8510,Mouse_Thymus4,35_22,4228,2372,0
8511,Mouse_Thymus4,35_23,4228,2372,0
8512,Mouse_Thymus4,35_25,4228,2372,0
8513,Mouse_Thymus4,35_26,4228,2372,0
8514,Mouse_Thymus4,35_27,4228,2372,0
8515,Mouse_Thymus4,35_28,4228,2372,0
8516,Mouse_Thymus4,35_30,4228,2372,0
8517,Mouse_Thymus4,35_32,4228,2372,0
8518,Mouse_Thymus4,35_33,4228,2372,0
8519,Mouse_Thymus4,35_36,4228,2372,0
8520,Mouse_Thymus4,35_37,4228,2372,0
8521,Mouse_Thymus4,35_38,4228,2372,0
8522,Mouse_Thymus4,35_39,4228,2372,0
8523,Mouse_Thymus4,35_41,4228,2372,0
8524,Mouse_Thymus4,35_44,4228,2372,0
8525,Mouse_Thymus4,35_46,4228,2372,0
8526,Mouse_Thymus4,35_50,4228,2372,0
8527,Mouse_Thymus4,35_51,4228,2372,0
8528,Mouse_Thymus4,35_54,4228,2372,0
8529,Mouse_Thymus4,35_58,4228,2372,0
8530,Mouse_Thymus4,35_59,4228,2372,0
8531,Mouse_Thymus4,35_60,4228,2372,0
8532,Mouse_Thymus4,35_61,4228,2372,0
8533,Mouse_Thymus4,35_63,4228,2372,0
8534,Mouse_Thymus4,35_64,4228,2372,0
8535,Mouse_Thymus4,35_65,4228,2372,0
8536,Mouse_Thymus4,35_67,4228,2372,0
8537,Mouse_Thymus4,35_68,4228,2372,0
8538,Mouse_Thymus4,35_69,4228,2372,0
8539,Mouse_Thymus4,35_70,4228,2372,0
8540,Mouse_Thymus4,35_71,4228,2372,0
8541,Mouse_Thymus4,35_74,4228,2372,0
8542,Mouse_Thymus4,35_77,4228,2372,0
8543,Mouse_Thymus4,35_81,4228,2372,0
8544,Mouse_Thymus4,35_83,4228,2372,0
8545,Mouse_Thymus4,35_86,4228,2372,0
8546,Mouse_Thymus4,35_88,4228,2372,0
8547,Mouse_Thymus4,35_90,4228,2372,0
8548,Mouse_Thymus4,35_92,4228,2372,0
8549,Mouse_Thymus4,35_93,4228,2372,0
8550,Mouse_Thymus4,35_94,4228,2372,0
8551,Mouse_Thymus4,36_13,4228,2372,0
8552,Mouse_Thymus4,36_15,4228,2372,0
8553,Mouse_Thymus4,36_16,4228,2372,0
8554,Mouse_Thymus4,36_17,4228,2372,0
8555,Mouse_Thymus4,36_20,4228,2372,0
8556,Mouse_Thymus4,36_21,4228,2372,0
8557,Mouse_Thymus4,36_23,4228,2372,0
8558,Mouse_Thymus4,36_24,4228,2372,0
8559,Mouse_Thymus4,36_26,4228,2372,0
8560,Mouse_Thymus4,36_29,4228,2372,0
8561,Mouse_Thymus4,36_31,4228,2372,0
8562,Mouse_Thymus4,36_32,4228,2372,0
8563,Mouse_Thymus4,36_33,4228,2372,0
8564,Mouse_Thymus4,36_34,4228,2372,0
8565,Mouse_Thymus4,36_35,4228,2372,0
8566,Mouse_Thymus4,36_44,4228,2372,0
8567,Mouse_Thymus4,36_45,4228,2372,0
8568,Mouse_Thymus4,36_47,4228,2372,0
8569,Mouse_Thymus4,36_48,4228,2372,0
8570,Mouse_Thymus4,36_49,4228,2372,0
8571,Mouse_Thymus4,36_50,4228,2372,0
8572,Mouse_Thymus4,36_51,4228,2372,0
8573,Mouse_Thymus4,36_53,4228,2372,0
8574,Mouse_Thymus4,36_55,4228,2372,0
8575,Mouse_Thymus4,36_56,4228,2372,0
8576,Mouse_Thymus4,36_57,4228,2372,0
8577,Mouse_Thymus4,36_60,4228,2372,0
8578,Mouse_Thymus4,36_61,4228,2372,0
8579,Mouse_Thymus4,36_65,4228,2372,0
8580,Mouse_Thymus4,36_66,4228,2372,0
8581,Mouse_Thymus4,36_69,4228,2372,0
8582,Mouse_Thymus4,36_71,4228,2372,0
8583,Mouse_Thymus4,36_73,4228,2372,0
8584,Mouse_Thymus4,36_75,4228,2372,0
8585,Mouse_Thymus4,36_76,4228,2372,0
8586,Mouse_Thymus4,36_81,4228,2372,0
8587,Mouse_Thymus4,36_83,4228,2372,0
8588,Mouse_Thymus4,36_85,4228,2372,0
8589,Mouse_Thymus4,36_86,4228,2372,0
8590,Mouse_Thymus4,36_88,4228,2372,0
8591,Mouse_Thymus4,36_89,4228,2372,0
8592,Mouse_Thymus4,36_91,4228,2372,0
8593,Mouse_Thymus4,36_94,4228,2372,0
8594,Mouse_Thymus4,36_95,4228,2372,0
8595,Mouse_Thymus4,37_12,4228,2372,0
8596,Mouse_Thymus4,37_13,4228,2372,0
8597,Mouse_Thymus4,37_14,4228,2372,0
8598,Mouse_Thymus4,37_15,4228,2372,0
8599,Mouse_Thymus4,37_16,4228,2372,0
8600,Mouse_Thymus4,37_17,4228,2372,0
8601,Mouse_Thymus4,37_18,4228,2372,0
8602,Mouse_Thymus4,37_19,4228,2372,0
8603,Mouse_Thymus4,37_23,4228,2372,0
8604,Mouse_Thymus4,37_27,4228,2372,0
8605,Mouse_Thymus4,37_28,4228,2372,0
8606,Mouse_Thymus4,37_29,4228,2372,0
8607,Mouse_Thymus4,37_30,4228,2372,0
8608,Mouse_Thymus4,37_33,4228,2372,0
8609,Mouse_Thymus4,37_34,4228,2372,0
8610,Mouse_Thymus4,37_35,4228,2372,0
8611,Mouse_Thymus4,37_37,4228,2372,0
8612,Mouse_Thymus4,37_41,4228,2372,0
8613,Mouse_Thymus4,37_43,4228,2372,0
8614,Mouse_Thymus4,37_44,4228,2372,0
8615,Mouse_Thymus4,37_45,4228,2372,0
8616,Mouse_Thymus4,37_47,4228,2372,0
8617,Mouse_Thymus4,37_48,4228,2372,0
8618,Mouse_Thymus4,37_50,4228,2372,0
8619,Mouse_Thymus4,37_52,4228,2372,0
8620,Mouse_Thymus4,37_57,4228,2372,0
8621,Mouse_Thymus4,37_59,4228,2372,0
8622,Mouse_Thymus4,37_60,4228,2372,0
8623,Mouse_Thymus4,37_64,4228,2372,0
8624,Mouse_Thymus4,37_66,4228,2372,0
8625,Mouse_Thymus4,37_67,4228,2372,0
8626,Mouse_Thymus4,37_68,4228,2372,0
8627,Mouse_Thymus4,37_69,4228,2372,0
8628,Mouse_Thymus4,37_70,4228,2372,0
8629,Mouse_Thymus4,37_71,4228,2372,0
8630,Mouse_Thymus4,37_73,4228,2372,0
8631,Mouse_Thymus4,37_74,4228,2372,0
8632,Mouse_Thymus4,37_75,4228,2372,0
8633,Mouse_Thymus4,37_76,4228,2372,0
8634,Mouse_Thymus4,37_77,4228,2372,0
8635,Mouse_Thymus4,37_78,4228,2372,0
8636,Mouse_Thymus4,37_79,4228,2372,0
8637,Mouse_Thymus4,37_81,4228,2372,0
8638,Mouse_Thymus4,37_82,4228,2372,0
8639,Mouse_Thymus4,37_83,4228,2372,0
8640,Mouse_Thymus4,37_84,4228,2372,0
8641,Mouse_Thymus4,37_86,4228,2372,0
8642,Mouse_Thymus4,37_87,4228,2372,0
8643,Mouse_Thymus4,37_88,4228,2372,0
8644,Mouse_Thymus4,37_89,4228,2372,0
8645,Mouse_Thymus4,37_91,4228,2372,0
8646,Mouse_Thymus4,37_92,4228,2372,0
8647,Mouse_Thymus4,37_93,4228,2372,0
8648,Mouse_Thymus4,37_96,4228,2372,0
8649,Mouse_Thymus4,37_97,4228,2372,0
8650,Mouse_Thymus4,38_12,4228,2372,0
8651,Mouse_Thymus4,38_14,4228,2372,0
8652,Mouse_Thymus4,38_16,4228,2372,0
8653,Mouse_Thymus4,38_20,4228,2372,0
8654,Mouse_Thymus4,38_23,4228,2372,0
8655,Mouse_Thymus4,38_24,4228,2372,0
8656,Mouse_Thymus4,38_25,4228,2372,0
8657,Mouse_Thymus4,38_26,4228,2372,0
8658,Mouse_Thymus4,38_27,4228,2372,0
8659,Mouse_Thymus4,38_29,4228,2372,0
8660,Mouse_Thymus4,38_30,4228,2372,0
8661,Mouse_Thymus4,38_32,4228,2372,0
8662,Mouse_Thymus4,38_33,4228,2372,0
8663,Mouse_Thymus4,38_34,4228,2372,0
8664,Mouse_Thymus4,38_37,4228,2372,0
8665,Mouse_Thymus4,38_38,4228,2372,0
8666,Mouse_Thymus4,38_40,4228,2372,0
8667,Mouse_Thymus4,38_41,4228,2372,0
8668,Mouse_Thymus4,38_42,4228,2372,0
8669,Mouse_Thymus4,38_46,4228,2372,0
8670,Mouse_Thymus4,38_47,4228,2372,0
8671,Mouse_Thymus4,38_48,4228,2372,0
8672,Mouse_Thymus4,38_49,4228,2372,0
8673,Mouse_Thymus4,38_50,4228,2372,0
8674,Mouse_Thymus4,38_51,4228,2372,0
8675,Mouse_Thymus4,38_52,4228,2372,0
8676,Mouse_Thymus4,38_53,4228,2372,0
8677,Mouse_Thymus4,38_54,4228,2372,0
8678,Mouse_Thymus4,38_55,4228,2372,0
8679,Mouse_Thymus4,38_56,4228,2372,0
8680,Mouse_Thymus4,38_58,4228,2372,0
8681,Mouse_Thymus4,38_61,4228,2372,0
8682,Mouse_Thymus4,38_62,4228,2372,0
8683,Mouse_Thymus4,38_63,4228,2372,0
8684,Mouse_Thymus4,38_67,4228,2372,0
8685,Mouse_Thymus4,38_68,4228,2372,0
8686,Mouse_Thymus4,38_70,4228,2372,0
8687,Mouse_Thymus4,38_71,4228,2372,0
8688,Mouse_Thymus4,38_72,4228,2372,0
8689,Mouse_Thymus4,38_73,4228,2372,0
8690,Mouse_Thymus4,38_74,4228,2372,0
8691,Mouse_Thymus4,38_75,4228,2372,0
8692,Mouse_Thymus4,38_78,4228,2372,0
8693,Mouse_Thymus4,38_79,4228,2372,0
8694,Mouse_Thymus4,38_81,4228,2372,0
